id,lat,lon,time,tags,url,challenges,username,country_code,mapid,name
3618449,49.30085422,-123.1320009,6/29/2019 21:06,cigarette,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134195-79df4b44-5735-431b-afbf-1613ed5be870-ff909e9f-aeee-3643-a1a9-75a003f8ae3e.jpg,Ocean Heroes,olivia-ries,CA,,
3618403,49.30072509,-123.1320175,6/29/2019 21:06,plastic+wristband+sticker,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/83266-06f1e961-05bd-480e-82f9-d32efc67d9a0-95c62af3-0cab-3fe3-826c-8e773c3a3534.jpg,Ocean Heroes,saanya.bhargava,CA,,
3618666,49.30073944,-123.1320061,6/29/2019 21:06,plastic+wrapper,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134214-6a2ba5e0-fd2e-4325-b5dc-168ec96257e6-e4ae18c7-4bb9-3025-ac38-7437ea015b0d.jpg,Ocean Heroes,sabine.,CA,,
3618401,49.30080789,-123.1320863,6/29/2019 21:06,paper,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134198-7c972fe5-f6e5-4dc8-baaf-75df6c752f88-9c2978c5-e9ad-32c3-b112-2daeaa7f2f06.jpg,Ocean Heroes,tani-banani,CA,,
3618402,49.30022036,-123.1321044,6/29/2019 21:06,plastic,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134197-53eca587-becf-41a3-88bb-4e2a6dfd2640-9c2978c5-e9ad-32c3-b112-2daeaa7f2f06.jpg,Ocean Heroes,taivonsams,CA,,
3618622,49.30052573,-123.1319726,6/29/2019 21:06,felt,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134208-6d3394ac-ec07-42ea-88b5-0b13e1a3ad1c-9c2978c5-e9ad-32c3-b112-2daeaa7f2f06.jpg,Ocean Heroes,lorelei/genevieve,CA,,
3618397,49.30057305,-123.1322012,6/29/2019 21:05,plastic,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134194-102e3d15-2dc7-4986-92ea-3859e496bb7c-5c902ccb-f243-340d-ac8f-91b30fd1a454.jpg,Ocean Heroes,finn-jones,CA,,
3618396,49.30057892,-123.1322153,6/29/2019 21:05,,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134194-f926e634-f369-462b-b082-20714ab5af3f-fa3c3e58-dd56-3efe-8563-2fe4e60e7cdb.jpg,Ocean Heroes,finn-jones,CA,,
3618602,49.30063034,-123.1321294,6/29/2019 21:05,styrofoam,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134209-4b8e1860-a224-40a1-9199-f05efbb1b32c-fa3c3e58-dd56-3efe-8563-2fe4e60e7cdb.jpg,Ocean Heroes,claireoconnell,CA,,
3618395,49.30116713,-123.1320616,6/29/2019 21:05,paper,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134198-3c4e282b-4275-4551-9110-71c95e99312e-4b5addae-0c73-383f-b870-986a3296e53e.jpg,Ocean Heroes,tani-banani,CA,,
3618394,49.30083322,-123.1320128,6/29/2019 21:05,paper+receipt,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/83266-3418fbf7-f161-433c-9ac8-242af615f2d6-34cfe6d8-2768-3082-9f48-7f1964c1ebbb.jpg,Ocean Heroes,saanya.bhargava,CA,,
3618717,49.30081137,-123.1314808,6/29/2019 21:05,plastic,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134201-9fc5e7df-3b39-48f9-be12-38e968686125-6eea35b9-c893-300e-aa04-6e42da157c83.jpg,Ocean Heroes,alondra-9,CA,,
3618658,49.30073438,-123.1320449,6/29/2019 21:05,tag+paper,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134208-89e825d4-aedd-496c-aabf-ad5811233948-94ef1233-c62c-36ba-ae85-03addd4916f9.jpg,Ocean Heroes,lorelei/genevieve,CA,,
3618393,49.30065009,-123.1320329,6/29/2019 21:05,plastic,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134197-00758502-3e0a-4bdf-a2f1-94542d588d90-3ab00924-502c-3d60-b519-d39ab78ce491.jpg,Ocean Heroes,taivonsams,CA,,
3618392,49.30106301,-123.1320419,6/29/2019 21:05,bottlecap,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134203-6fdc9b77-dada-4b99-ad0c-05dacf9258d5-3ab00924-502c-3d60-b519-d39ab78ce491.jpg,Ocean Heroes,glingerfelt,CA,,
3618659,49.30075097,-123.1320164,6/29/2019 21:05,straw+wrapper+plastic,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134208-9729b3b6-1ba9-4808-9de3-b8a67737e72c-c08d122c-2feb-3c00-90cb-ddd197b6d59f.jpg,Ocean Heroes,lorelei/genevieve,CA,,
3618503,49.30076898,-123.1320568,6/29/2019 21:05,plastic,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/112179-eb165474-e801-49db-9e1c-b9ebbc7585f3-ada4116f-bb3d-3838-8db3-5d4268f024ec.jpg,Ocean Heroes,julielitt,CA,,
3618588,49.30131615,-123.1315196,6/29/2019 21:05,paper,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134213-b191da16-0a20-4a67-b490-4d5d3b17452b-fd901c3b-eac6-30a8-a0f6-2d82b3cdcd76.jpg,Ocean Heroes,pepester,CA,,
3618390,49.30080305,-123.1320365,6/29/2019 21:05,plastic,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134197-189d67e0-2cbe-48c0-a95c-05a25f9a47e2-a69de4a9-58ce-344e-9620-45360ea7a19d.jpg,Ocean Heroes,taivonsams,CA,,
3618391,49.30060943,-123.1316548,6/29/2019 21:05,plastic+hardplastic,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134207-64b7c42a-245a-4654-a17d-d9dc23c6b39b-a69de4a9-58ce-344e-9620-45360ea7a19d.jpg,Ocean Heroes,ericbursch,CA,,
3618389,49.30127899,-123.1315968,6/29/2019 21:05,candy+gumwrapper,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134199-07e4dd64-cf24-4fbd-9c83-8e55517091ac-fabcbe36-2add-39b0-bb15-fecdc2d2bf63.jpg,Ocean Heroes,SierraR,CA,,
3618685,49.30107881,-123.132268,6/29/2019 21:05,,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/12621-255cf3f9-518e-4492-ade9-7daabeba5823-2b4c1191-c290-33cc-9e95-4a188f722c78.jpg,Ocean Heroes,jeffkirschner,CA,,
3618388,49.30126645,-123.1315235,6/29/2019 21:04,ziptie,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134199-8ab4af48-aade-45b7-8d80-059921d94137-9278c4ae-46e7-3265-8c11-44e568eeeb16.jpg,Ocean Heroes,SierraR,CA,,
3618684,49.30112202,-123.1322563,6/29/2019 21:04,,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/12621-27a4cb98-974b-4b4b-aaa6-3cbd8c343b2e-9278c4ae-46e7-3265-8c11-44e568eeeb16.jpg,Ocean Heroes,jeffkirschner,CA,,
3618587,49.30122307,-123.1314021,6/29/2019 21:04,metal,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134213-502acfed-f6cb-49cb-b675-5938ec57321a-43f27b56-91c4-3ae1-9bcc-c80cb2fd02a3.jpg,Ocean Heroes,pepester,CA,,
3618384,49.30102022,-123.132264,6/29/2019 21:04,,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134194-a327ce0f-26ca-4bc1-b598-096311336d91-53819d6e-1519-3d4a-a815-8f4592c5b492.jpg,Ocean Heroes,finn-jones,CA,,
3618600,49.30105656,-123.1321663,6/29/2019 21:04,plastic,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134209-51da0f23-e641-41e1-aceb-c55191614676-4cbd3f66-cde4-3c20-aa7c-f31277a941e8.jpg,Ocean Heroes,claireoconnell,CA,,
3618383,49.30102022,-123.132264,6/29/2019 21:04,,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134194-092eb127-d5ee-4dfc-aed6-33d7d81b2d41-82b311f5-1cbe-3d6c-beec-f975ca673ff7.jpg,Ocean Heroes,finn-jones,CA,,
3618586,49.30130454,-123.1314227,6/29/2019 21:04,plastic,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134213-ef78404c-e545-4efa-b839-53c1953a7976-e30767a1-d8e1-3e23-b8d6-b5677ed86d9c.jpg,Ocean Heroes,pepester,CA,,
3618466,49.30129942,-123.1314073,6/29/2019 21:04,wrapper,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134195-18111f21-c15d-4a8c-a131-64e55736097a-960dd615-366b-32ab-ad32-0cc68c27ad03.jpg,Ocean Heroes,olivia-ries,CA,,
3618380,49.30125577,-123.1313927,6/29/2019 21:04,napkin+paper+starbucks,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134202-f10acbde-8a79-4dce-8b95-c457a0f35855-fa4010a9-770c-300f-8092-4cf59389ae40.jpg,Ocean Heroes,sarahgstephens,CA,,
3618385,49.30098546,-123.1322621,6/29/2019 21:04,plastic,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134197-a0a44cee-d60d-4e48-9e75-31fa6f9d6b5c-de9cd54a-2eee-377d-9e73-c11144ea85c2.jpg,Ocean Heroes,taivonsams,CA,,
3618716,49.30088002,-123.1317331,6/29/2019 21:04,,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134201-db2be89e-18dd-42a4-9d54-811350a427c2-eea4c666-26ab-3efd-b98d-dae8073a94da.jpg,Ocean Heroes,alondra-9,CA,,
3618379,49.30123826,-123.1313001,6/29/2019 21:04,cigarette+plastic,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134198-fd07c0c4-2ed0-4ff1-abcc-d0aa57535e52-3bdcdbc8-d3b6-324b-9ae0-674734689b41.jpg,Ocean Heroes,tani-banani,CA,,
3618378,49.30119205,-123.1320216,6/29/2019 21:04,hairtie,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134200-8ab6f340-9430-4a93-b19d-5c05e8049039-3bdcdbc8-d3b6-324b-9ae0-674734689b41.jpg,Ocean Heroes,del-88,CA,,
3618660,49.30124639,-123.1320002,6/29/2019 21:04,mechanical pencil+plastic,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134208-9a6a8b16-185d-4f40-ba50-28e06d7fd856-646d4cff-af34-3e62-a6ac-d5ee243dbcbc.jpg,Ocean Heroes,lorelei/genevieve,CA,,
3618387,49.30129942,-123.1314073,6/29/2019 21:04,candy,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134195-4d2a2366-586f-4a9f-9aa4-b950e71ce25f-2160ef9d-e97b-3066-a299-effe25afc853.jpg,Ocean Heroes,olivia-ries,CA,,
3618661,49.30124639,-123.1320002,6/29/2019 21:04,plastic+wrapper,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134208-304d3eeb-02a3-4b45-b16b-a0f00edf6d2c-a37ef0b8-6b25-3efc-bb28-a4298eba70f5.jpg,Ocean Heroes,lorelei/genevieve,CA,,
3618680,49.30129796,-123.1320791,6/29/2019 21:04,cigarette,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/12621-ce7c8c92-f280-4636-9a9a-0c0d5430bb52-a37ef0b8-6b25-3efc-bb28-a4298eba70f5.jpg,Ocean Heroes,jeffkirschner,CA,,
3618406,49.30123581,-123.131501,6/29/2019 21:04,plastic,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134215-9e029c63-c233-4ced-a541-cb5834c5754a-60daf1f8-f7e5-3b8a-88fb-bef35ffc81a3.jpg,Ocean Heroes,roberta-,CA,,
3618585,49.30122554,-123.1313654,6/29/2019 21:04,paper,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134213-e98ba68f-d41e-410d-b3bb-ccad411739f8-60daf1f8-f7e5-3b8a-88fb-bef35ffc81a3.jpg,Ocean Heroes,pepester,CA,,
3618386,49.30129942,-123.1314073,6/29/2019 21:04,wrapper,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134195-9b42dd8c-81f4-4a11-af3d-695a81d1f487-dc5df952-57c9-36cb-8e43-6f2776aa46a6.jpg,Ocean Heroes,olivia-ries,CA,,
3618662,49.30124639,-123.1320002,6/29/2019 21:04,sticker,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134208-a0670567-5720-404c-942f-a034d8248513-45286d78-4daa-3068-87dd-b1be152cc2f3.jpg,Ocean Heroes,lorelei/genevieve,CA,,
3618382,49.30106411,-123.132227,6/29/2019 21:04,plastic,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134197-c55d311e-4261-48f9-9b9d-8ef6bc38b629-fe9855fc-338a-32bc-8d6e-3f9eada1aec6.jpg,Ocean Heroes,taivonsams,CA,,
3618584,49.30121674,-123.1313451,6/29/2019 21:04,paper,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134213-a88182c8-4d07-40d9-a81f-4538c59da488-44b8f234-18d5-3190-bc3f-1a40b86332a5.jpg,Ocean Heroes,pepester,CA,,
3618678,49.3013099,-123.1320679,6/29/2019 21:04,,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/12621-fc5cd7a3-f5d3-4269-82d6-693ae9cec7ca-979e7828-aaa9-3937-92fa-e269551051b6.jpg,Ocean Heroes,jeffkirschner,CA,,
3618715,49.30122871,-123.1320126,6/29/2019 21:04,,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134201-7d6fb142-de06-402c-84bd-4c2cd46e1792-35ef5099-9fdd-3fb2-aa41-687f9d77a31d.jpg,Ocean Heroes,alondra-9,CA,,
3618375,49.30120465,-123.1311963,6/29/2019 21:04,ziptie,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134199-756b157e-5415-4bd4-bb3b-84ad3c6ccd71-4bc51435-a866-3ee4-9a5c-b3d62f0ea441.jpg,Ocean Heroes,SierraR,CA,,
3618376,49.30121876,-123.1312883,6/29/2019 21:04,plastic,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134198-7de8e834-d259-4b65-87e4-eb3c2ea08c04-10f34064-0578-308b-8566-0ae709940867.jpg,Ocean Heroes,tani-banani,CA,,
3618582,49.30119955,-123.1312841,6/29/2019 21:04,plastic,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134213-01cb3fb7-90a0-4470-a5f9-97b55d3985c4-5d4c7ceb-ccf9-3177-ac6d-7bd4d983c19d.jpg,Ocean Heroes,pepester,CA,,
3618374,49.30122865,-123.1312912,6/29/2019 21:03,plastic,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134198-619f8cf9-dd9c-4ecf-bc0f-999c83ec10ac-7c4784d5-939f-395e-b7e2-32da9f6e66ef.jpg,Ocean Heroes,tani-banani,CA,,
3618373,49.30122139,-123.1319267,6/29/2019 21:03,paper,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134200-8a683129-0443-4d24-b6d3-d1af2a34fd0c-03504097-6985-315c-a59a-d70d14cd03fb.jpg,Ocean Heroes,del-88,CA,,
3618581,49.301204,-123.1312712,6/29/2019 21:03,paper,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134213-70384a67-3fa8-4c82-a06b-a8747cc9b1ac-bcc9bf65-0560-3927-8305-4ea37ccc79ff.jpg,Ocean Heroes,pepester,CA,,
3618372,49.30125749,-123.1313172,6/29/2019 21:03,bandaid,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134205-5e5dc134-d6e8-42a2-ad3e-7ecf56ab13f5-9da35405-288b-3df9-a1be-2a34877dc227.jpg,Ocean Heroes,quinn-nachbar,CA,,
3618664,49.30133069,-123.131618,6/29/2019 21:03,wrapper+plastic,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134214-b849e344-41c8-4356-84b3-b9646732d0ac-9da35405-288b-3df9-a1be-2a34877dc227.jpg,Ocean Heroes,sabine.,CA,,
3618371,49.30137754,-123.131332,6/29/2019 21:03,plastic+plasticbag,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134202-dedffda6-21a4-4fb8-b00a-6b02a608c73b-d7a16d96-14c3-364c-b788-5dc5875c2523.jpg,Ocean Heroes,sarahgstephens,CA,,
3618576,49.30138769,-123.1318164,6/29/2019 21:03,wrapper+plastic,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/12621-5e578df7-5335-45a1-8304-a53c8ab37a01-f9879e6f-6e1e-362f-a384-4c2e9b64113c.jpg,Ocean Heroes,jeffkirschner,CA,,
3618370,49.30121529,-123.1312957,6/29/2019 21:03,plastic,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134198-be658190-a168-42bf-8300-e881ecc2719b-fc657418-e1db-3a61-b11b-598d6f1d22d1.jpg,Ocean Heroes,tani-banani,CA,,
3618369,49.30119717,-123.1312059,6/29/2019 21:03,styrofoam,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134199-2ca9f389-a4d6-4e55-8cf6-bd7fa547e4d9-fc657418-e1db-3a61-b11b-598d6f1d22d1.jpg,Ocean Heroes,SierraR,CA,,
3618366,49.30130588,-123.1314913,6/29/2019 21:03,bag+plastic,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134203-e80f39fc-8523-4c1a-841d-a519df6b6baa-1909a1c6-4471-3bfe-aa91-c872fed8211f.jpg,Ocean Heroes,glingerfelt,CA,,
3618365,49.30121472,-123.1312819,6/29/2019 21:03,plastic,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134198-c965ef36-4e62-4a8f-b71d-1a1c3ec75cf3-00b757d2-0692-3a9b-bee5-52eea23038c5.jpg,Ocean Heroes,tani-banani,CA,,
3618364,49.30120165,-123.131617,6/29/2019 21:03,,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134204-f310f13c-9151-44d8-a868-0911779bb98f-89f33200-6e4b-3224-a9a1-c2d7bc2b996e.jpg,Ocean Heroes,judemccarthy,CA,,
3618714,49.30113427,-123.1317014,6/29/2019 21:03,cigarette,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134201-5c2647a0-8510-4fd4-a77f-47628bfc014f-7a397600-4075-3ec7-9983-e7c5ccf5d0a7.jpg,Ocean Heroes,alondra-9,CA,,
3618362,49.30117451,-123.1312955,6/29/2019 21:03,bottlecap,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134195-6e3f05c1-ac9a-4fd1-9a9f-d0b7bee61020-70bfecff-0d0f-3c96-bd6a-b7fac72ad200.jpg,Ocean Heroes,olivia-ries,CA,,
3618580,49.30116213,-123.1312093,6/29/2019 21:03,paper,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134213-9f3a5896-904e-4d76-a57d-ab009884eb2f-3b7476d1-15f4-3f2f-903a-37cea12fce6b.jpg,Ocean Heroes,pepester,CA,,
3618502,49.30129716,-123.13187,6/29/2019 21:03,plastic,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/112179-c608d6da-1f0b-46ec-9509-428ef2f26c2f-e3d002e1-790b-3855-85b4-9a2252072d23.jpg,Ocean Heroes,julielitt,CA,,
3618598,49.30108025,-123.1313886,6/29/2019 21:03,plastic+wrapper,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134209-75dd6d67-c180-4441-8a4a-1397e36b9bb2-57613a76-e861-3ee0-a718-ab3e2b764c41.jpg,Ocean Heroes,claireoconnell,CA,,
3618809,49.30131061,-123.1316339,6/29/2019 21:03,,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/12621-a38180d6-6187-4d02-bd83-1050cf341efd-57613a76-e861-3ee0-a718-ab3e2b764c41.jpg,Ocean Heroes,jeffkirschner,CA,,
3618360,49.30131602,-123.1315599,6/29/2019 21:03,cigarette+paper+canadian classic,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134215-da77add2-bfbf-440f-8f46-806ed04c923d-78379040-eb79-301a-a3f6-02a5025cca27.jpg,Ocean Heroes,roberta-,CA,,
3618359,49.30117451,-123.1312955,6/29/2019 21:03,styrofoam,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134195-945ad137-33cd-4ea0-ae23-7463259cac5d-4a908c09-836d-3d99-a4e0-cd7713fe034f.jpg,Ocean Heroes,olivia-ries,CA,,
3618363,49.30123631,-123.13119,6/29/2019 21:03,plastic+glove,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134196-a796b0c3-575a-4ba7-9ca3-554f9388e9de-4a908c09-836d-3d99-a4e0-cd7713fe034f.jpg,Ocean Heroes,alex.oceanlover,CA,,
3618358,49.30121662,-123.1312532,6/29/2019 21:03,plastic,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134198-24a16f2e-6a31-4f18-944d-24c2dd4333a0-a69a305f-3866-32d8-b84b-797147d10b3a.jpg,Ocean Heroes,tani-banani,CA,,
3618368,49.30133798,-123.1315632,6/29/2019 21:03,,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134194-9f4272bf-a794-4798-a4a3-0a67bb75353b-a69a305f-3866-32d8-b84b-797147d10b3a.jpg,Ocean Heroes,finn-jones,CA,,
3618361,49.30126815,-123.1314835,6/29/2019 21:03,plastic+tape,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134203-02724ddd-8499-4029-9a71-624d20b35cdd-65655397-b3bc-30ef-908c-702b7c694efa.jpg,Ocean Heroes,glingerfelt,CA,,
3618357,49.30120753,-123.131254,6/29/2019 21:03,plastic,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134198-bf39a545-94c6-4ded-8035-516814e54d3f-41c9f20a-7bbc-3be3-9452-3ea893a625eb.jpg,Ocean Heroes,tani-banani,CA,,
3618381,49.30125854,-123.1317023,6/29/2019 21:03,plastic,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134197-059b4c94-ccb2-45a2-a173-f25b9fa07978-f85704d3-f5af-3770-bffd-102b6229d471.jpg,Ocean Heroes,taivonsams,CA,,
3618355,49.30124709,-123.1309817,6/29/2019 21:03,metal,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134199-834cdd9e-00f4-44e3-bd88-ed77eb4e69a1-e78f1c83-05e4-3e14-8c3b-4386729d3f9f.jpg,Ocean Heroes,SierraR,CA,,
3618367,49.30130672,-123.1315326,6/29/2019 21:03,,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134194-d27708b7-e161-4c4c-887e-178bf2f9592e-d44dc736-438d-33b8-9e7d-175542b000e6.jpg,Ocean Heroes,finn-jones,CA,,
3618356,49.30123833,-123.1312373,6/29/2019 21:03,paper,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/83266-2aa23cc7-4510-40d2-99af-d932f09bab44-40447302-6060-3e34-bf26-d67b20a5831e.jpg,Ocean Heroes,saanya.bhargava,CA,,
3618352,49.30124491,-123.1309586,6/29/2019 21:03,plastic+stirrer,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134199-131c81e7-43b4-449c-8838-cedc36f9ae60-40447302-6060-3e34-bf26-d67b20a5831e.jpg,Ocean Heroes,SierraR,CA,,
3618354,49.30121689,-123.1312608,6/29/2019 21:03,plastic,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134198-ebe6e7ac-0353-477d-8676-66674bd78ff2-12c9a38e-48e3-362c-9384-aeabb2085c1c.jpg,Ocean Heroes,tani-banani,CA,,
3618353,49.30118317,-123.130944,6/29/2019 21:03,paper,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134205-a5c68582-8e9c-476a-9e20-78aaed8140d9-55145951-f6ce-3e11-8a36-8a8e62e88dca.jpg,Ocean Heroes,quinn-nachbar,CA,,
3618377,49.30125335,-123.1316028,6/29/2019 21:03,paper,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134197-ba914aa2-f623-4e16-90bc-97bf89218a17-55145951-f6ce-3e11-8a36-8a8e62e88dca.jpg,Ocean Heroes,taivonsams,CA,,
3618578,49.30117927,-123.1311456,6/29/2019 21:02,plastic+wrapper,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134213-41b57308-39e0-491c-a8d4-4b64f2f006bd-769a9fb0-e79b-32d4-91e1-089ef28ef25b.jpg,Ocean Heroes,pepester,CA,,
3618351,49.30121219,-123.1311462,6/29/2019 21:02,styrofoam,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134208-136d29a0-64dc-4064-91b2-1f704100e756-c83301e6-b5ea-30ed-9ad8-0c7603fbe87b.jpg,Ocean Heroes,lorelei/genevieve,CA,,
3618350,49.30125601,-123.1309745,6/29/2019 21:02,paper,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134196-098dfe28-e61b-4846-a4ff-cb947c7d7a43-dc961a01-4bde-325c-bd26-bd0eaeb975c0.jpg,Ocean Heroes,alex.oceanlover,CA,,
3618349,49.30121239,-123.1309598,6/29/2019 21:02,plastic+glove,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134199-26092b3d-0f2d-484f-85cc-5e9f429410c5-e27d44f0-ce0a-37d7-8a53-a9ddc4f3a312.jpg,Ocean Heroes,SierraR,CA,,
3618579,49.30116795,-123.1311089,6/29/2019 21:02,paper+straw+soda,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134213-428ceb76-b794-4114-84c6-77307ea9bc92-a1dffac0-cc80-31e1-9c33-28ee4a859c58.jpg,Ocean Heroes,pepester,CA,,
3618348,49.30124268,-123.1312362,6/29/2019 21:02,paper,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134197-6f7117ec-c0dd-4f91-a860-508fa1bfc8a1-77d28cad-db86-3743-8b4f-28c6f4665eab.jpg,Ocean Heroes,taivonsams,CA,,
3618347,49.3012203,-123.1308314,6/29/2019 21:02,paper+napkin,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134196-7650086c-69cc-422e-a339-917b9cd42212-0575bee3-ed48-3dcd-a2f4-f67767416391.jpg,Ocean Heroes,alex.oceanlover,CA,,
3618316,49.30138819,-123.130451,6/29/2019 20:35,advertisement+material,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134170-f9cbbb42-49f4-4363-b4a5-fe19c70b39ca-37472360-8680-3251-9c97-3d4a26f18e04.jpg,Ocean Heroes,kiana_mkl,CA,,
3618311,49.30133501,-123.1303806,6/29/2019 20:33,plastic,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134182-586e5bbc-7ef6-4427-8b28-e8f6e014b592-9170b6be-2922-31ef-9904-47769a33f732.jpg,Ocean Heroes,the-fishes-wishes-,CA,,
3623967,49.30110748,-123.1306511,6/29/2019 20:33,button,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134187-6f871657-9f80-4d30-b3d6-1ca1847247a1-aea01673-18cd-3068-af10-7ec5288e6b43.jpg,Ocean Heroes,friend-of-the-fish,CA,,
